,ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
5022,4B6B,Roberval Altino Gefeov Euiseman Desa,Masculino,35,Branco,Ensino Medio,SP,8,Compras,Analista Pleno
5023,C899,Raul Artur Mezcrubitosson,Masculino,20,Branco,Ensino Superior,PA,6,Marketing,Analista Pleno
5024,CF9A,Arnaldo Furerowa,Masculino,36,Pardo,Ensino Superior,RO,6,Contabilidade,Analista Junior
5025,EC76,Renato Artur dos Santos Junior,Masculino,11,Branco,Não informado,MS,3,Contabilidade,Analista Junior
5026,6542,Marcio Aloisio de Viana da Paixao Omen,Masculino,23,Branco,Ensino Superior,PR,3,Operacoes,Analista Senior
5027,FBFF,Caio Kim da Silva Moreno,Masculino,33,Branco,Ensino Superior,BA,13,Contabilidade,Analista Senior
5028,5A69,Davi Rangel de Gusmao Milani Neto,Masculino,22,Branco,Pos graduacao,SP,4,Marketing,Estagiario
5029,90DE,Larissa Lara Woaroarn,Feminino,41,Pardo,Ensino Superior,BA,2,Administrativo,Analista Pleno
5030,CA25,Ivan de Rezende Werner,Masculino,22,Branco,Pos graduacao,RN,9,Compras,Analista Junior
5031,9ADA,Guilherme de Nogueira Junior,Masculino,25,Pardo,Ensino Superior,AC,6,TI,Analista Senior
5032,0817,Aecio Jacinto de Iglesias,Masculino,22,Branco,Mestrado,PR,10,Contabilidade,Analista Senior
5033,6F4C,Luiz Rosa,Masculino,32,Pardo,Ensino Superior,PR,7,TI,Analista Junior
5034,86FB,Melissa Melanie de Pereira Rosatto Fogoler,Feminino,39,Pardo,Mestrado,SC,5,Contabilidade,Analista Pleno
5035,5D3F,Cristiano de Cardozo,Masculino,40,Branco,Ensino Superior,MG,7,Administrativo,Gerente
5036,F54C,Edu Thonia,Masculino,24,Branco,Ensino Superior,RJ,5,Contabilidade,Analista Senior
5037,7F9B,Eliane Teles Negrao,Feminino,34,Pardo,Ensino Superior,RN,7,Marketing,Analista Senior
5038,D609,Silvair de Chaves da Silva,Masculino,33,Branco,Ensino Superior,RS,2,Desenvolvimento de Produtos,Analista Senior
5039,1EC0,Laerte Israel Cide,Masculino,26,Pardo,Ensino Superior,SP,3,TI,Diretor
5040,104F,Pablo Altino de Fonseca Junior,Masculino,46,Pardo,Pos graduacao,PR,6,Marketing,Analista Junior
5041,1E0F,Anne Cassia Marinho Acondrueman Dlazoman,Feminino,31,Branco,Ensino Superior,RR,6,Recursos Humanos,Analista Pleno
5042,6753,Juliano Torres dos Santos,Masculino,34,Branco,Ensino Superior,GO,6,Operacoes,Analista Pleno
5043,117E,Celia Kehasuga da Luz,Feminino,18,Pardo,Doutorado,PR,5,Vendas,Analista Pleno
5044,CD03,Tiago Bernardo Olomppoan,Masculino,31,Pardo,Doutorado,PI,11,TI,Analista Junior
5045,B06D,Breno Ciro de Noronha Aoseman,Masculino,30,Pardo,Ensino Superior,PR,9,Vendas,Analista Senior
5046,7909,Pedro Fernando dos Santos de Muniz,Masculino,47,Branco,Ensino Superior,AL,6,Recursos Humanos,Estagiario
5047,B435,Joao Xerxes Mineiro,Masculino,22,Branco,Ensino Superior,RJ,8,Marketing,Analista Pleno
5048,7CC5,Karl Ciro Martinez,Masculino,37,Branco,Mestrado,MG,,Compras,Analista Senior
5049,1DD8,Carmen Gomes,Feminino,21,Pardo,Pos graduacao,MS,5,Administrativo,Analista Junior
5050,C6F5,Emilio de Souza Ornasu,Masculino,26,Pardo,Ensino Superior,BA,9,Compras,Analista Pleno
5051,26A8,Mauricio dos Santos de Siqueira,Masculino,36,Pardo,Ensino Medio,RJ,2,Recursos Humanos,Analista Pleno
5052,BBE2,Manuel Marco de Espanha Bahia,Masculino,23,Pardo,Ensino Superior,SP,1,Recursos Humanos,Analista Junior
5053,ED70,Marcos Henrique Iloer,Masculino,39,Branco,Pos graduacao,MA,6,Vendas,Analista Junior
5054,C016,Arthur de Souza,Masculino,43,Branco,Mestrado,PI,7,Recursos Humanos,Estagiario
5055,4E36,Jack de Maia,Masculino,28,Branco,Ensino Superior,TO,3,TI,Estagiario
5056,FFAB,Lucas Freire Rodrigues,Masculino,35,Branco,Ensino Superior,SE,5,Contabilidade,Analista Senior
5057,3743,Amarildo Marco de Espanha,Masculino,24,Preto,Ensino Superior,PI,3,Vendas,Analista Junior
5058,F9AD,Kevin Frumason Lulpuson,Masculino,48,Pardo,Ensino Superior,AP,10,Operacoes,Analista Junior
5059,A018,Alberto de Monteiro Abizti Sifry Neto,Masculino,23,Pardo,Doutorado,RJ,1,Contabilidade,Analista Junior
5060,CCD2,Graziele Maira Treci Borba,Feminino,45,Pardo,Ensino Superior,SE,11,Administrativo,Analista Junior
5061,3C82,Dario de Garcia Hete,Masculino,42,Pardo,Ensino Superior,MG,8,Compras,Analista Senior
5062,05DC,Jandira Marta de Pereira,Feminino,21,Branco,Ensino Superior,SP,7,Recursos Humanos,Gerente
5063,4621,Nelson Iewe de Palhares,Masculino,28,Preto,Ensino Superior,PR,6,Contabilidade,Analista Pleno
5064,AAD8,Edilene Clotilde de Barbosa da Paz Lyztoe,Feminino,24,Branco,Ensino Superior,PR,7,Contabilidade,Analista Senior
5065,11FF,Yuri de Sales,Masculino,40,Pardo,Ensino Superior,GO,5,Vendas,Estagiario
5066,530B,Martin Wally Mida,Masculino,42,Branco,Ensino Superior,PR,5,Vendas,Analista Pleno
5067,88DA,Pablo Bento dos Santos de Ortiz,Masculino,30,Branco,Ensino Superior,SP,0,Desenvolvimento de Produtos,Analista Senior
5068,26BE,Ney Fred de Osorio,Masculino,22,Branco,Mestrado,GO,0,Operacoes,Analista Senior
5069,F9DB,Hilton de Peres Neto,Masculino,32,Preto,Ensino Superior,PR,9,Compras,Analista Senior
5070,F3DF,Plinio Everaldo Oeavic,Masculino,22,Branco,Ensino Superior,RN,0,Vendas,Analista Junior
5071,29B4,Alana Sanyi,Feminino,27,Pardo,Mestrado,SP,2,Operacoes,Analista Pleno
5072,2F91,Manuel de Oliveira Nunes,Masculino,23,Pardo,Ensino Superior,PA,5,Marketing,Analista Pleno
5073,DA63,Nicolas de Assuncao,Masculino,47,Pardo,Ensino Superior,GO,9,Contabilidade,Analista Pleno
5074,C56C,Luan da Rocha,Masculino,41,Pardo,Ensino Medio,RJ,6,Marketing,Analista Senior
5075,0F9B,Humberto Valter de Muniz,Masculino,35,Branco,Ensino Superior,MA,0,Administrativo,Analista Junior
5076,11CF,Micael Mauricio Fontes de Gusmao,Masculino,35,Pardo,Ensino Superior,RJ,5,Operacoes,Estagiario
5077,CCA7,Wally de Braga Doinvic,Masculino,38,Branco,Doutorado,MG,11,Marketing,Gerente
5078,BB63,David Dario Torres da Silva,Masculino,19,Pardo,Ensino Superior,MG,13,Administrativo,Analista Senior
5079,E6A9,Fred Alfredo da Luz Gomes Junior,Masculino,20,Branco,Ensino Superior,MT,7,Marketing,Analista Senior
5080,EA6C,Davi Beto de Maia Martinez,Masculino,25,Pardo,Ensino Superior,SC,7,Compras,Analista Junior
5081,144B,Humberto Samuel Martinez,Masculino,19,Pardo,Doutorado,SP,0,Desenvolvimento de Produtos,Analista Junior
5082,40CF,Cleber Giuseppe de Ortiz da Silva,Masculino,35,Preto,Ensino Superior,SC,4,Compras,Analista Pleno
5083,BC6D,Helder Rangel Negrao da Silva,Masculino,36,Pardo,Ensino Superior,PA,4,Desenvolvimento de Produtos,Analista Junior
5084,3EEE,Cecilia Michele da Conceicao de Angola,Feminino,48,Branco,Doutorado,AM,8,Recursos Humanos,Gerente
5085,B0CC,Cleber Albano de Farias Junior,Masculino,31,Preto,Mestrado,PR,11,Operacoes,Analista Senior
5086,B545,Altair Marlon Limu,Masculino,25,Pardo,Ensino Superior,ES,11,Vendas,Analista Junior
5087,D2DE,Decio Arrammisbi,Masculino,19,Pardo,Pos graduacao,SP,6,TI,Gerente
5088,FF01,Amarildo dos Santos Nanxe,Masculino,31,Pardo,Ensino Superior,BA,7,Contabilidade,Estagiario
5089,4D0F,Bartolomeu das Neves,Masculino,18,Branco,Ensino Superior,MA,4,Administrativo,Analista Junior
5090,2743,Wagner Zezlos de Peixoto Neto,Masculino,23,Preto,Ensino Superior,AM,4,Vendas,Analista Junior
5091,B82A,Toninho Jonas Ximenes Junior,Masculino,47,Pardo,Ensino Superior,AC,5,Marketing,Analista Pleno
5092,6D9F,Edivaldo da Silva Zowagu,Masculino,25,Branco,Mestrado,MG,9,Recursos Humanos,Analista Junior
5093,DD82,Quico Paulo da Serra,Masculino,40,Pardo,Ensino Superior,GO,10,TI,Analista Junior
5094,EB3E,Meire de Amorim dos Santos,Feminino,24,Pardo,Ensino Superior,PA,6,Vendas,Analista Junior
5095,7FA3,Barnabe Wagner Irnaigravic da Silva Simwino,Masculino,48,Pardo,Ensino Superior,SC,4,Contabilidade,Analista Pleno
5096,4EB3,Sebastiao Michel de Pereira,Masculino,26,Pardo,Ensino Superior,PR,3,Compras,Analista Junior
5097,8216,Rodrigo Renato Analulov Coutinho,Masculino,29,Pardo,Ensino Superior,SP,11,Operacoes,Analista Junior
5098,E7A4,Mikaella Oziscyer Bitsupu,Feminino,26,Pardo,Ensino Superior,PR,4,Marketing,Analista Senior
5099,CABB,Angelica Regina Ximenes Pires,Feminino,50,Pardo,Ensino Superior,SP,8,TI,Analista Junior
5100,7033,Wesley Camara,Masculino,19,Preto,Ensino Superior,PE,4,TI,Analista Junior
5101,79F8,David de Teixeira,Masculino,,Pardo,Ensino Superior,TO,4,Recursos Humanos,Analista Junior
5102,DA5C,Humberto de Palhares,Masculino,22,Pardo,Ensino Superior,RJ,10,Recursos Humanos,Analista Pleno
5103,89C2,Oliver Buarque,Masculino,32,Branco,Ensino Superior,RN,7,Recursos Humanos,Analista Pleno
5104,4B3F,Danilo Uribe Ziorngornan,Masculino,32,Pardo,Ensino Superior,MG,7,Administrativo,Analista Pleno
5105,BC78,Robson Marlon de Mendonca Alou,Masculino,26,Pardo,Mestrado,MA,10,Operacoes,Analista Pleno
5106,FAC1,Damiao Nicolas Duque,Masculino,36,Branco,Doutorado,SP,8,Desenvolvimento de Produtos,Analista Pleno
5107,2F7F,Valeria Olimpia da Silva Cavalcante de Souza,Feminino,25,Preto,Ensino Superior,MA,6,Contabilidade,Analista Pleno
5108,ECC1,Manuela Lana Izdrier dos Santos,Feminino,38,Pardo,Ensino Superior,DF,6,Recursos Humanos,gerente
5109,FE1A,Juliana Castelo da Luz,Feminino,35,Preto,Pos graduacao,BA,5,Desenvolvimento de Produtos,Analista Senior
5110,9A08,Edu Alan Duque Onceov de Lacerda,Masculino,39,Pardo,Pos graduacao,PB,8,Operacoes,Analista Senior
5111,BE30,Washington Nathan de Goncalves Lymiman,Masculino,27,Branco,Pos graduacao,PB,9,TI,Analista Senior
5112,AC3B,Manoel Cesar da Silva Arra,Masculino,26,Branco,Doutorado,RS,7,Contabilidade,Gerente
5113,A5DB,Tulio Eduardo Ezuzabez Pimenta,Masculino,27,Branco,Ensino Superior,RR,2,Compras,Gerente
5114,8D9D,Wellington Helio Espada Marinho Junior,Masculino,49,Preto,Ensino Superior,PB,7,Recursos Humanos,Analista Pleno
5115,8BEB,Bento Diego Fragoso,Masculino,35,Pardo,Ensino Superior,PI,6,Operacoes,Analista Junior
5116,E4B2,Caio Joao Enecu Jangada,Masculino,31,Branco,Ensino Superior,PR,8,Operacoes,Analista Pleno
5117,FACF,Roberval da Silva Icol,Masculino,39,Pardo,Pos graduacao,AC,5,Contabilidade,Analista Pleno
5118,EC1E,Isac de Vasconcelos da Silva,Masculino,32,Branco,Ensino Superior,RR,12,Compras,Analista Senior
5119,D936,Dario Mario Imie,Masculino,29,Branco,Pos graduacao,GO,9,Administrativo,Estagiario
5120,4F54,Joao Nicolas de Monteiro Branco,Masculino,55,Pardo,Ensino Superior,RJ,0,TI,Analista Pleno
5121,5198,Giuseppe Itamar Nudaropi Talmi de Muniz,Masculino,21,Branco,Ensino Superior,RS,4,Vendas,Gerente
5122,AC0F,Nicole Yosoto,Feminino,51,Branco,Mestrado,AC,4,Operacoes,Analista Junior
5123,164A,Silvair de Lacerda dos Santos,Masculino,28,Branco,Ensino Superior,RJ,3,Administrativo,Analista Junior
5124,2F2A,Eloi Barroso de Andrade do Parana,Masculino,21,Preto,Ensino Superior,AM,8,Administrativo,Analista Junior
5125,1A77,Max Castelo Branco,Masculino,,Pardo,Ensino Superior,RJ,8,TI,Analista Junior
5126,A0BF,Caio Dionisio de Oliveira,Masculino,31,Branco,Ensino Superior,SC,7,Recursos Humanos,Estagiario
5127,6477,A%0rica Celia de Godoy Castelo,Feminino,27,Pardo,Mestrado,PR,3,Compras,Estagiario
5128,7269,Breno Decio de Arantes Neto,Masculino,31,Pardo,Pos graduacao,RJ,4,Compras,Analista Senior
5129,3822,Gabriel Eloi Guerra,Masculino,46,Pardo,Ensino Superior,AC,7,Marketing,Estagiario
5130,A440,Vinicius Eliel Grubemov Xyeman,Masculino,20,Branco,Mestrado,PR,4,Vendas,Estagiario
5131,E3B7,Isabel de Goncalves Irnas,Feminino,32,Pardo,Ensino Superior,SP,10,Desenvolvimento de Produtos,Gerente
5132,9176,Quico de Pereira do Prado,Masculino,31,Branco,Mestrado,ES,5,Compras,Analista Senior
5133,A363,Emilio Ivan Preto,Masculino,22,Branco,Ensino Superior,MG,6,TI,Analista Pleno
5134,3CD6,Alberto Wagner Moreno da Silva das Neves,Masculino,50,Branco,Ensino Superior,DF,8,Compras,Estagiario
5135,1B93,Isac de Oliveira Lopes,Masculino,36,Pardo,Ensino Superior,SP,12,Operacoes,Analista Pleno
5136,5427,Albino Uzugopi,Masculino,23,Pardo,Ensino Superior,SP,3,Recursos Humanos,Gerente
5137,D73D,Frederico de Almeida da Silva Junior,Masculino,34,Pardo,Pos graduacao,MS,6,TI,Gerente
5138,3ED5,Diogo Robson de Gusmoes Renonawiz,Masculino,29,Pardo,Pos graduacao,SC,4,Vendas,Analista Junior
5139,FEDE,Celso Mateus Iria dos Santos,Masculino,36,Branco,Mestrado,PA,7,Operacoes,Analista Pleno
5140,3408,Danielle Eduarda de Almeida,Feminino,34,Branco,Ensino Superior,TO,7,Recursos Humanos,Gerente
5141,5233,Lena Carmen Fontes,Feminino,34,Pardo,Doutorado,SP,4,Compras,Analista Junior
5142,F228,Alvaro Gomes do Espirito Santo,Masculino,38,Branco,Ensino Superior,SP,7,Operacoes,Analista Junior
5143,47EE,Ligia Leia Naroke Uzcalpoizov,Feminino,40,Pardo,Mestrado,SC,11,Vendas,Analista Pleno
5144,8C1C,Jean Alberto dos Santos Camara,Masculino,32,Pardo,Pos graduacao,GO,0,Compras,Analista Senior
5145,C76A,Damiao de Castro,Masculino,34,Pardo,Ensino Superior,AL,3,Recursos Humanos,Analista Pleno
5146,B6E8,Michel Joel Rytifes de Matos da Mata,Masculino,25,Branco,Ensino Superior,AC,7,Contabilidade,Analista Senior
5147,13E6,Tomaz Uninaz Isves,Masculino,35,Branco,Pos graduacao,MA,9,TI,Analista Junior
5148,0544,Aecio Severino Nedeatiman Casuta Wirnezizflo,Masculino,30,Pardo,Mestrado,PE,2,Recursos Humanos,Gerente
5149,ABD6,Robson Demilson Ymbbini,Masculino,25,Pardo,Mestrado,TO,3,Contabilidade,Analista Senior
5150,11D1,Heitor de Vieira dos Santos,Masculino,21,Branco,Pos graduacao,RR,3,Recursos Humanos,Analista Pleno
5151,B981,Jonas Asaemer de Oliveira,Masculino,24,Pardo,Mestrado,SC,4,Compras,Analista Pleno
5152,C5A1,Joao Miguel Klein de Junqueira,Masculino,30,Branco,Ensino Superior,SP,6,Marketing,Analista Pleno
5153,E8C6,Fabricio Marcelo Zozupa,Masculino,25,Branco,Ensino Superior,PI,6,Administrativo,Analista Senior
5154,5272,Veronica Bruna de Linhares,Feminino,42,Branco,Ensino Superior,RJ,1,Marketing,Analista Pleno
5155,12EC,Ramon Gustavo de Silveira Oeson,Masculino,37,Branco,Doutorado,CE,8,Vendas,Analista Senior
5156,B2E3,Leonardo Abilio de Salvador,Masculino,22,Preto,Mestrado,SP,9,Administrativo,Estagiario
5157,C159,Leonara Neila Plamenao,Feminino,32,Branco,Ensino Superior,RR,7,Operacoes,Gerente
5158,549E,Felix Velzia Kyon,Masculino,31,Pardo,Mestrado,MG,7,TI,Gerente
5159,1798,Aloisio Dionisio Ornoliz dos Santos,Masculino,41,Pardo,Doutorado,PB,6,Compras,Analista Junior
5160,3B46,Severino da Paz,Masculino,29,Preto,Ensino Superior,RS,9,Compras,Analista Pleno
5161,CF84,Mayra Lena Uselyson Kasaro,Feminino,18,Pardo,Ensino Superior,PI,1,Contabilidade,Gerente
5162,CD8C,Albano Rogerio Pinhao de Muniz,Masculino,34,Preto,Doutorado,RJ,4,Compras,Analista Pleno
5163,816A,David de Franca Weber Eoao,Masculino,36,Indigena,Ensino Medio,MA,8,Desenvolvimento de Produtos,Analista Junior
5164,13DC,Artur Caio Ximenes Onnemiulov de Oliveira,Masculino,44,Pardo,Ensino Superior,SC,12,Recursos Humanos,Analista Pleno
5165,1CED,Jean Sanches Penedo,Masculino,26,Branco,Mestrado,MG,0,Administrativo,Estagiario
5166,2E4F,Willian Ayrton de Holanda,Masculino,25,Branco,Ensino Superior,SP,3,Contabilidade,Analista Senior
5167,FE5D,Rivaldo de Paula,Masculino,25,Pardo,Doutorado,SP,10,Compras,Analista Senior
5168,8A0D,Wilma Lana Heza,Feminino,41,Pardo,Ensino Superior,RJ,5,Administrativo,Gerente
5169,8743,Alisson de Alcantara,Masculino,34,Branco,Ensino Superior,RJ,6,Compras,Gerente
5170,3132,Eliel de Souza,Masculino,22,Branco,Ensino Superior,PR,0,Marketing,Analista Junior
5171,B8B3,Frederico Jonathas Urimson,Masculino,22,Branco,Ensino Superior,AL,6,Desenvolvimento de Produtos,Analista Senior
5172,E225,Itamara de Souza da Silva Hojisa,Feminino,24,Branco,Ensino Superior,PB,6,Administrativo,Gerente
5173,25AB,Orlando Beto Lace de Freitas,Masculino,36,Pardo,Ensino Superior,RJ,9,Operacoes,Gerente
5174,9E49,Elisangela Rafaela de Tavares Pinhao,Feminino,26,Branco,Doutorado,MG,4,Vendas,Analista Junior
5175,1A9F,Celso Adonis Eaov Junior,Masculino,48,Branco,Mestrado,RJ,10,Marketing,Analista Pleno
5176,21A2,Leonardo Tugi Amezin,Masculino,31,Branco,Ensino Superior,SC,7,Administrativo,Gerente
5177,530F,Willian de Oliveira,Masculino,32,Branco,Mestrado,MG,3,Marketing,Estagiario
5178,DEB3,Albano dos Santos Calashisman,Masculino,26,Preto,Ensino Superior,CE,3,Desenvolvimento de Produtos,Gerente
5179,F2D1,Benjamin da Silva,Masculino,23,Pardo,Doutorado,BA,10,Recursos Humanos,Analista Junior
5180,2A39,Joelma Olimpia Cenclefy da Gama,Feminino,33,Pardo,Pos graduacao,RJ,3,Recursos Humanos,Analista Junior
5181,0262,Ariel Mikaella dos Santos,Feminino,24,Branco,Ensino Superior,PR,4,TI,Analista Junior
5182,B11C,Eduardo Everaldo dos Santos,Masculino,21,Pardo,Ensino Superior,RN,3,TI,Analista Junior
5183,9C44,Jacinto Marcelo de Souza,Masculino,26,Branco,Mestrado,RR,5,Marketing,Analista Pleno
5184,FBEB,Gilberto Adilson de Garcia Pires,Masculino,24,Pardo,Ensino Superior,CE,1,Administrativo,Analista Senior
5185,5D30,Edson da Silva Falo Junior,Masculino,38,Branco,Pos graduacao,AP,4,Vendas,Analista Senior
5186,CD42,Davi Baltazar Uoro Gomes,Masculino,22,Pardo,Ensino Superior,RS,5,Operacoes,Analista Junior
5187,C169,Max de Barbosa Ofuz,Masculino,29,Pardo,Ensino Superior,PB,7,Contabilidade,Analista Junior
5188,243C,Diego Ynrre Biba,Masculino,20,Preto,Ensino Superior,PA,7,Compras,Analista Junior
5189,3AEA,Elano Gabriel Engry,Masculino,38,Branco,Pos graduacao,SC,4,Vendas,Estagiario
5190,EADC,Arnaldo Mendes Mirekama,Masculino,37,Branco,Ensino Superior,RS,8,Vendas,Gerente
5191,2C36,Aecio de Souza,Masculino,43,Pardo,Pos graduacao,MA,5,Desenvolvimento de Produtos,Analista Pleno
5192,BD72,Bruna Zulmira de Martins,Feminino,32,Branco,Ensino Superior,SE,3,TI,Analista Senior
5193,1A31,Teresa Nicole de Carvalho,Feminino,36,Branco,Doutorado,SC,4,Contabilidade,Analista Pleno
5194,7FD3,Luis de Linhares,Masculino,32,Branco,Mestrado,SP,0,Recursos Humanos,Gerente
5195,E99D,Rogerio Gomes da Silva Junior,Masculino,34,Pardo,Ensino Superior,RJ,6,Contabilidade,Analista Senior
5196,7FDD,Igor Freire,Masculino,24,Branco,Ensino Superior,MT,10,Desenvolvimento de Produtos,Analista Pleno
5197,15AA,Dante Laerte Tristao,Masculino,19,Branco,Ensino Superior,RS,0,Compras,Analista Junior
5198,2BE9,Michel de Palhares da Cunha Aizosman,Masculino,40,Pardo,Ensino Superior,AL,13,Vendas,Analista Pleno
5199,F202,Daiane Otavia Induvic,Feminino,27,Pardo,Mestrado,RS,7,Marketing,Analista Pleno
5200,BEED,Alvaro Jackson de Oliveira,Masculino,22,Preto,Ensino Superior,BA,8,Recursos Humanos,Analista Junior
5201,14B0,Baltazar de Pereira Junior,Masculino,31,Pardo,Ensino Superior,PR,5,Administrativo,Analista Junior
5202,0751,Giovanni Cleber de Cerqueira Junior,Masculino,32,Branco,Ensino Superior,MG,11,Marketing,Diretor
5203,E443,"Alan A,ngelo Iarn",Masculino,24,Pardo,Doutorado,SE,8,Desenvolvimento de Produtos,Analista Pleno
5204,23CB,Mariano Icreprone Junior,Masculino,29,Branco,Pos graduacao,RN,0,Desenvolvimento de Produtos,Analista Junior
5205,B001,Gilmara de Bezerra Duque,Feminino,25,Branco,Ensino Superior,SP,6,Compras,Estagiario
5206,A8FF,Rai de Magalhaes Opazov,Masculino,24,Branco,Ensino Medio,RR,6,Operacoes,Analista Junior
5207,2A7B,Jack Ingren da Silva Mineiro,Masculino,26,Branco,Ensino Superior,SP,9,Compras,Analista Pleno
5208,35D6,Albino Eustaquio da Paraiba,Masculino,39,Pardo,Pos graduacao,AL,9,Marketing,Analista Junior
5209,DF93,Washington Jackson de Lemos,Masculino,31,Indigena,Ensino Superior,TO,9,Desenvolvimento de Produtos,Gerente
5210,835E,Samuel de Santo Antonio Rodrigues,Masculino,30,Branco,Mestrado,MG,1,Compras,Gerente
5211,16F4,Edivaldo Geraldo de Gimenes,Masculino,23,Branco,Ensino Superior,GO,8,Vendas,Analista Pleno
5212,8945,Monique Simone Bratos,Feminino,30,Pardo,Pos graduacao,RJ,6,Marketing,Analista Senior
5213,ED11,Lina da Silva,Feminino,50,Pardo,Mestrado,PR,5,Marketing,Estagiario
5214,2E99,Julia Olivia Freire,Feminino,42,Preto,Ensino Superior,RO,10,Desenvolvimento de Produtos,Analista Senior
5215,9BC7,Marlon Drisea Nuke,Masculino,40,Pardo,Ensino Superior,SP,12,Desenvolvimento de Produtos,Analista Senior
5216,E3C9,Marli Esra Moirni Gemena,Feminino,18,Pardo,Ensino Medio,PR,4,Recursos Humanos,Analista Pleno
5217,80F3,Guiomar Barroso Saosbasa,Feminino,24,Branco,Pos graduacao,RS,8,Operacoes,Analista Junior
5218,ECDC,Rafael Nebumoi,Masculino,32,Pardo,Pos graduacao,RN,10,Compras,Analista Junior
5219,E5A1,Wesley Marciano de Trindade Lunogum Junior,Masculino,32,Pardo,Ensino Superior,AM,10,Compras,Gerente
5220,5C21,Joyce Francielle Guedes,Feminino,45,Branco,Ensino Superior,AC,4,Compras,Gerente
5221,C896,Ronaldo Hugo Sanches Dati,Masculino,28,Branco,Ensino Superior,AP,9,Desenvolvimento de Produtos,Analista Junior
5222,DEC8,Benjamin de Melo,Masculino,40,Branco,Mestrado,SC,7,Compras,Analista Pleno
5223,C49B,Ali Driym,Masculino,41,Pardo,Ensino Superior,CE,9,Vendas,Analista Senior
5224,3B21,Larissa Vanessa Herrera,Feminino,31,Pardo,Pos graduacao,PR,5,Administrativo,Analista Junior
5225,43E6,Nicolau Martinho de Lacerda da Conceicao,Masculino,29,Pardo,Pos graduacao,RO,4,Marketing,Analista Pleno
5226,1CC3,Julio Adonis de Tavares,Masculino,46,Pardo,Ensino Superior,MG,3,Recursos Humanos,Analista Senior
5227,B717,Suzana Iscliovic,Feminino,42,Pardo,Ensino Superior,RJ,5,Compras,Analista Junior
5228,C1D7,"Jair A,ngelo Gazgyonoson dos Santos Junior",Masculino,31,Branco,Ensino Superior,AM,7,Vendas,Analista Pleno
5229,181A,Zara da Paixao,Feminino,45,Branco,Ensino Superior,RS,2,Compras,Analista Junior
5230,64A0,Marcio Umuman Junior,Masculino,31,Branco,Ensino Superior,PA,9,Contabilidade,Analista Junior
5231,3A3D,Luiz de Andrade Uaer da Silva,Masculino,41,Branco,Ensino Superior,SP,5,Contabilidade,Estagiario
5232,CB23,Edu Pires,Masculino,28,Pardo,Mestrado,PI,2,Operacoes,Analista Junior
5234,659D,Nicolau de Freitas,Masculino,26,Preto,Mestrado,MG,4,Marketing,Analista Pleno
5235,87FA,Elano Portugal Marinho de Souza Junior,Masculino,34,Pardo,Mestrado,AP,7,Administrativo,Estagiario
5236,71D1,Ayrton Manuel Hoda de Borges,Masculino,48,Pardo,Ensino Superior,PA,3,Contabilidade,Analista Junior
5237,5210,Valeria Ivete Euborn de Maia,Feminino,27,Pardo,Pos graduacao,PB,5,Vendas,Gerente
5238,F383,Cleber Gomes,Masculino,47,Pardo,Ensino Superior,PB,6,Recursos Humanos,Analista Pleno
5239,FF24,Nicolau da Silva de Amorim,Masculino,30,Pardo,Ensino Superior,BA,1,Compras,Analista Pleno
5240,3408,Maria Clara de Macedo,Feminino,35,Branco,Ensino Superior,RJ,6,Operacoes,Analista Senior
5241,1038,Zara Sonia Usu,Feminino,41,Branco,Pos graduacao,RS,3,Vendas,Analista Pleno
5242,78AD,Cristiano Dario Brasil,Masculino,25,Branco,Ensino Superior,RJ,9,Operacoes,Analista Pleno
5243,50CD,Ismael Max de Barbosa,Masculino,40,Pardo,Ensino Superior,SC,5,Contabilidade,Analista Junior
5244,A5C5,Mel da Silva,Feminino,24,Pardo,Ensino Superior,PB,9,TI,Analista Junior
5245,194D,Flavio Patrick Pinto,Masculino,33,Pardo,Ensino Superior,AP,0,Compras,Estagiario
5246,171D,Ney de Jesus,Masculino,22,Preto,Mestrado,RJ,0,Vendas,Gerente
5247,14BA,Rodolfo Hamilton Elirn,Masculino,28,Pardo,Ensino Superior,PR,3,Administrativo,Analista Junior
5248,6A5B,Nadia Nimu,Feminino,39,Pardo,Mestrado,SC,7,TI,Analista Junior
5249,37CA,Suzana Jiraton,Feminino,32,Branco,Doutorado,RN,10,Recursos Humanos,Analista Junior
5250,7129,Alberto de Novais,Masculino,32,Branco,Ensino Superior,ES,4,Administrativo,Estagiario
5251,AA46,Fernando de Duarte Agreman Junior,Masculino,34,Branco,Pos graduacao,PI,2,Operacoes,Analista Junior
5252,BDE5,Boris Juliano da Silva,Masculino,19,Amarelo,Ensino Superior,MG,5,TI,Analista Junior
5253,FF1F,Renato Pablo Gomes,Masculino,23,Branco,Ensino Superior,MG,6,Operacoes,Estagiario
5254,5BD4,Eliel Rodrigo da Silva,Masculino,41,Branco,Ensino Superior,PR,2,Desenvolvimento de Produtos,Gerente
5255,1B5B,Cassia Lais Rununu de Alvares da Silva,Feminino,21,Branco,Ensino Superior,TO,10,Administrativo,Analista Pleno
5256,1982,Madalena Marciane Pinto de Osorio,Feminino,33,Branco,Mestrado,CE,7,Vendas,Analista Junior
5257,3C36,Diogo Zumadaru de Goncalves,Masculino,34,Branco,Doutorado,PR,6,Administrativo,Analista Pleno
